id,firstname,surname,born,died,bornCountry,bornCountryCode,bornCity,diedCountry,diedCountryCode,diedCity,gender,year,category,overallMotivation,share,motivation,name,city,country
846,Elinor,Ostrom,8/7/1933,6/12/2012,USA,US,"Los Angeles, CA",USA,US,"Bloomington, IN",female,2009,economics,,2,"""for her analysis of economic governance, especially the commons""",Indiana University,"Bloomington, IN",USA
846,Elinor,Ostrom,8/7/1933,6/12/2012,USA,US,"Los Angeles, CA",USA,US,"Bloomington, IN",female,2009,economics,,2,"""for her analysis of economic governance, especially the commons""",Arizona State University,"Tempe, AZ",USA
428,Barbara,McClintock,6/16/1902,9/2/1992,USA,US,"Hartford, CT",USA,US,"Huntington, NY",female,1983,medicine,,1,"""for her discovery of mobile genetic elements""",Cold Spring Harbor Laboratory,"Cold Spring Harbor, NY",USA
413,Rosalyn,Yalow,7/19/1921,5/30/2011,USA,US,"New York, NY",USA,US,"New York, NY",female,1977,medicine,,2,"""for the development of radioimmunoassays of peptide hormones""",Veterans Administration Hospital,"Bronx, NY",USA
836,Carol W.,Greider,4/15/1961,0000-00-00,USA,US,"San Diego, CA",,,,female,2009,medicine,,3,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",Johns Hopkins University School of Medicine,"Baltimore, MD",USA
835,Elizabeth H.,Blackburn,11/26/1948,0000-00-00,Australia,AU,"Hobart, Tasmania",,,,female,2009,medicine,,3,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",University of California,"San Francisco, CA",USA
79,Maria,Goeppert Mayer,6/28/1906,2/20/1972,Germany (now Poland),PL,Kattowitz (now Katowice),USA,US,"San Diego, CA",female,1963,physics,,4,"""for their discoveries concerning nuclear shell structure""",University of California,"La Jolla, CA",USA
438,Gertrude B.,Elion,1/23/1918,2/21/1999,USA,US,"New York, NY",USA,US,"Chapel Hill, NC",female,1988,medicine,,3,"""for their discoveries of important principles for drug treatment""",Wellcome Research Laboratories,"Research Triangle Park, NC",USA
775,Linda B.,Buck,1/29/1947,0000-00-00,USA,US,"Seattle, WA",,,,female,2004,medicine,,2,"""for their discoveries of odorant receptors and the organization of the olfactory system""",Fred Hutchinson Cancer Research Center,"Seattle, WA",USA
344,Gerty Theresa,"Cori, n_e Radnitz",08/15/1896,10/26/1957,Austria-Hungary (now Czech Republic),CZ,Prague,USA,US,"St. Louis, MO",female,1947,medicine,,4,"""for their discovery of the course of the catalytic conversion of glycogen""",Washington University,"St. Louis, MO",USA
717,Robert C.,Merton,7/31/1944,0000-00-00,USA,US,"New York, NY",,,,male,1997,economics,,2,"""for a new method to determine the value of derivatives""",Harvard University,"Cambridge, MA",USA
718,Myron S.,Scholes,7/1/1941,0000-00-00,Canada,CA,"Timmins, ON",,,,male,1997,economics,,2,"""for a new method to determine the value of derivatives""",Long Term Capital Management,"Greenwich, CT",USA
727,Herbert,Kroemer,8/25/1928,0000-00-00,Germany,DE,Weimar,,,,male,2000,physics,"""for basic work on information and communication technology""",4,"""for developing semiconductor heterostructures used in high-speed- and opto-electronics""",University of California,"Santa Barbara, CA",USA
154,William D.,Phillips,11/5/1948,0000-00-00,USA,US,"Wilkes-Barre, PA",,,,male,1997,physics,,3,"""for development of methods to cool and trap atoms with laser light""",National Institute of Standards and Technology,"Gaithersburg, MD",USA
152,Steven,Chu,2/28/1948,0000-00-00,USA,US,"St. Louis, MO",,,,male,1997,physics,,3,"""for development of methods to cool and trap atoms with laser light""",Stanford University,"Stanford, CA",USA
81,Charles Hard,Townes,7/28/1915,1/27/2015,USA,US,"Greenville, SC",USA,US,"Berkeley, CA",male,1964,physics,,2,"""for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle""",Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA
877,David J.,Wineland,2/24/1944,0000-00-00,USA,US,"Milwaukee, WI",,,,male,2012,physics,,2,"""for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems""",National Institute of Standards and Technology,"Boulder, CO",USA
877,David J.,Wineland,2/24/1944,0000-00-00,USA,US,"Milwaukee, WI",,,,male,2012,physics,,2,"""for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems""",University of Colorado,"Boulder, CO",USA
714,Robert E.,Lucas Jr.,9/15/1937,0000-00-00,USA,US,"Yakima, WA",,,,male,1995,economics,,1,"""for having developed and applied the hypothesis of rational expectations, and thereby having transformed macroeconomic analysis and deepened our understanding of economic policy""",University of Chicago,"Chicago, IL",USA
800,Thomas C.,Schelling,4/14/1921,0000-00-00,USA,US,"Oakland, CA",,,,male,2005,economics,,2,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis""","University of Maryland, Department of Economics and School of Public Policy","College Park, MD",USA
760,Vernon L.,Smith,1/1/1927,0000-00-00,USA,US,"Wichita, KS",,,,male,2002,economics,,2,"""for having established laboratory experiments as a tool in empirical economic analysis, especially in the study of alternative market mechanisms""",George Mason University,"Fairfax, VA",USA
708,Gary S.,Becker,12/2/1930,5/3/2014,USA,US,"Pottsville, PA",USA,US,"Chicago, IL",male,1992,economics,,1,"""for having extended the domain of microeconomic analysis to a wide range of human behaviour and interaction, including nonmarket behaviour""",University of Chicago,"Chicago, IL",USA
697,Gerard,Debreu,7/4/1921,12/31/2004,France,FR,Calais,France,FR,Paris,male,1983,economics,,1,"""for having incorporated new analytical methods into economic theory and for his rigorous reformulation of the theory of general equilibrium""",University of California,"Berkeley, CA",USA
759,Daniel,Kahneman,3/5/1934,0000-00-00,British Mandate of Palestine (now Israel),IL,Tel Aviv,,,,male,2002,economics,,2,"""for having integrated insights from psychological research into economic science, especially concerning human judgment and decision-making under uncertainty""",Princeton University,"Princeton, NJ",USA
822,Roger B.,Myerson,3/29/1951,0000-00-00,USA,US,"Boston, MA",,,,male,2007,economics,,3,"""for having laid the foundations of mechanism design theory""",University of Chicago,"Chicago, IL",USA
820,Leonid,Hurwicz,8/21/1917,6/24/2008,Russia,RU,Moscow,USA,US,"Minneapolis, MN",male,2007,economics,,3,"""for having laid the foundations of mechanism design theory""",University of Minnesota,"Minneapolis, MN",USA
821,Eric S.,Maskin,12/12/1950,0000-00-00,USA,US,"New York, NY",,,,male,2007,economics,,3,"""for having laid the foundations of mechanism design theory""",Institute for Advanced Study,"Princeton, NJ",USA
709,Robert W.,Fogel,7/1/1927,6/11/2013,USA,US,"New York, NY",USA,US,"Oak Lawn, IL",male,1993,economics,,2,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change""",University of Chicago,"Chicago, IL",USA
710,Douglass C.,North,11/5/1920,11/23/2015,USA,US,"Cambridge, MA",USA,US,"Benzonia, MI",male,1993,economics,,2,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change""",Washington University,"St. Louis, MO",USA
688,Milton,Friedman,7/31/1912,11/16/2006,USA,US,"Brooklyn, NY",USA,US,"San Francisco, CA",male,1976,economics,,1,"""for his achievements in the fields of consumption analysis, monetary history and theory and for his demonstration of the complexity of stabilization policy""",University of Chicago,"Chicago, IL",USA
926,Angus,Deaton,10/19/1945,0000-00-00,United Kingdom,GB,Edinburgh,,,,male,2015,economics,,1,"""for his analysis of consumption, poverty, and welfare""",Princeton University,"Princeton, NJ",USA
847,Oliver E.,Williamson,9/27/1932,0000-00-00,USA,US,"Superior, WI",,,,male,2009,economics,,2,"""for his analysis of economic governance, especially the boundaries of the firm""",University of California,"Berkeley, CA",USA
695,James,Tobin,3/5/1918,3/11/2002,USA,US,"Champaign, IL",USA,US,"New Haven, CT",male,1981,economics,,1,"""for his analysis of financial markets and their relations to expenditure decisions, employment, production and prices""",Yale University,"New Haven, CT",USA
807,Edmund S.,Phelps,7/26/1933,0000-00-00,USA,US,"Evanston, IL",,,,male,2006,economics,,1,"""for his analysis of intertemporal tradeoffs in macroeconomic policy""",Columbia University,"New York, NY",USA
720,Robert A.,Mundell,10/24/1932,0000-00-00,Canada,CA,"Kingston, ON",,,,male,1999,economics,,1,"""for his analysis of monetary and fiscal policy under different exchange rate regimes and his analysis of optimum currency areas""",Columbia University,"New York, NY",USA
834,Paul,Krugman,2/28/1953,0000-00-00,USA,US,"New York, NY",,,,male,2008,economics,,1,"""for his analysis of trade patterns and location of economic activity""",Princeton University,"Princeton, NJ",USA
280,George A.,Olah,5/22/1927,0000-00-00,Hungary,HU,Budapest,,,,male,1994,chemistry,,1,"""for his contribution to carbocation chemistry""",University of Southern California,"Los Angeles, CA",USA
48,Otto,Stern,02/17/1888,8/17/1969,Germany (now Poland),PL,Sorau (now Zory),USA,US,"Berkeley, CA",male,1943,physics,,1,"""for his contribution to the development of the molecular ray method and his discovery of the magnetic moment of the proton""",Carnegie Institute of Technology,"Pittsburgh, PA",USA
791,Roy J.,Glauber,9/1/1925,0000-00-00,USA,US,"New York, NY",,,,male,2005,physics,,2,"""for his contribution to the quantum theory of optical coherence""",Harvard University,"Cambridge, MA",USA
90,Murray,Gell-Mann,9/15/1929,0000-00-00,USA,US,"New York, NY",,,,male,1969,physics,,1,"""for his contributions and discoveries concerning the classification of elementary particles and their interactions""",California Institute of Technology (Caltech),"Pasadena, CA",USA
209,William Francis,Giauque,05/12/1895,3/28/1982,Canada,CA,Niagara Falls,USA,US,"Berkeley, CA",male,1949,chemistry,,1,"""for his contributions in the field of chemical thermodynamics, particularly concerning the behaviour of substances at extremely low temperatures""",University of California,"Berkeley, CA",USA
250,Ilya,Prigogine,1/25/1917,5/28/2003,Russia,RU,Moscow,Belgium,BE,Brussels,male,1977,chemistry,,1,"""for his contributions to non-equilibrium thermodynamics, particularly the theory of dissipative structures""",University of Texas,"Austin, TX",USA
701,Robert M.,Solow,8/23/1924,0000-00-00,USA,US,"Brooklyn, NY",,,,male,1987,economics,,1,"""for his contributions to the theory of economic growth""",Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA
277,Rudolph A.,Marcus,7/21/1923,0000-00-00,Canada,CA,Montreal,,,,male,1992,chemistry,,1,"""for his contributions to the theory of electron transfer reactions in chemical systems""",California Institute of Technology (Caltech),"Pasadena, CA",USA
88,Hans Albrecht,Bethe,7/2/1906,3/6/2005,Germany (now France),FR,Strassburg (now Strasbourg),USA,US,"Ithaca, NY",male,1967,physics,,1,"""for his contributions to the theory of nuclear reactions, especially his discoveries concerning the energy production in stars""",Cornell University,"Ithaca, NY",USA
78,Eugene Paul,Wigner,11/17/1902,1/1/1995,Austria-Hungary (now Hungary),HU,Budapest,USA,US,"Princeton, NJ",male,1963,physics,,2,"""for his contributions to the theory of the atomic nucleus and the elementary particles, particularly through the discovery and application of fundamental symmetry principles""",Princeton University,"Princeton, NJ",USA
89,Luis Walter,Alvarez,6/13/1911,9/1/1988,USA,US,"San Francisco, CA",USA,US,"Berkeley, CA",male,1968,physics,,1,"""for his decisive contributions to elementary particle physics, in particular the discovery of a large number of resonance states, made possible through his development of the technique of using hydrogen bubble chamber and data analysis""",University of California,"Berkeley, CA",USA
291,John A.,Pople,10/31/1925,3/15/2004,United Kingdom,GB,Burnham-on-Sea,USA,US,"Chicago, IL",male,1998,chemistry,,2,"""for his development of computational methods in quantum chemistry""",Northwestern University,"Evanston, IL",USA
261,Robert Bruce,Merrifield,7/15/1921,5/14/2006,USA,US,"Fort Worth, TX",USA,US,"Cresskill, NJ",male,1984,chemistry,,1,"""for his development of methodology for chemical synthesis on a solid matrix""",Rockefeller University,"New York, NY",USA
758,Kurt,W���thrich,10/4/1938,0000-00-00,Switzerland,CH,Aarberg,,,,male,2002,chemistry,"""for the development of methods for identification and structure analyses of biological macromolecules""",2,"""for his development of nuclear magnetic resonance spectroscopy for determining the three-dimensional structure of biological macromolecules in solution""",The Scripps Research Institute,"La Jolla, CA",USA
700,James M.,Buchanan Jr.,10/3/1919,1/9/2013,USA,US,"Murfreesboro, TN",USA,US,"Blacksburg, VA",male,1986,economics,,1,"""for his development of the contractual and constitutional bases for the theory of economic and political decision-making""",Center for Study of Public Choice,"Fairfax, VA",USA
290,Walter,Kohn,3/9/1923,4/19/2016,Austria,AT,Vienna,USA,US,"Santa Barbara, CA",male,1998,chemistry,,2,"""for his development of the density-functional theory""",University of California,"Santa Barbara, CA",USA
275,Elias James,Corey,7/12/1928,0000-00-00,USA,US,"Methuen, MA",,,,male,1990,chemistry,,1,"""for his development of the theory and methodology of organic synthesis""",Harvard University,"Cambridge, MA",USA
733,Daniel L.,McFadden,7/29/1937,0000-00-00,USA,US,"Raleigh, NC",,,,male,2000,economics,,2,"""for his development of theory and methods for analyzing discrete choice""",University of California,"Berkeley, CA",USA
732,James J.,Heckman,4/19/1944,0000-00-00,USA,US,"Chicago, IL",,,,male,2000,economics,,2,"""for his development of theory and methods for analyzing selective samples""",University of Chicago,"Chicago, IL",USA
191,Irving,Langmuir,01/31/1881,8/16/1957,USA,US,"Brooklyn, NY",USA,US,"Falmouth, MA",male,1932,chemistry,,1,"""for his discoveries and investigations in surface chemistry""",General Electric Company,"Schenectady, NY",USA
366,Joshua,Lederberg,5/23/1925,2/2/2008,USA,US,"Montclair, NJ",USA,US,"New York, NY",male,1958,medicine,,2,"""for his discoveries concerning genetic recombination and the organization of the genetic material of bacteria""",University of Wisconsin,"Madison, WI",USA
384,Charles Brenton,Huggins,9/22/1901,1/12/1997,Canada,CA,Halifax,USA,US,"Chicago, IL",male,1966,medicine,,2,"""for his discoveries concerning hormonal treatment of prostatic cancer""","University of Chicago, Ben May Laboratory for Cancer Research","Chicago, IL",USA
63,Willis Eugene,Lamb,7/12/1913,5/15/2008,USA,US,"Los Angeles, CA",USA,US,"Tucson, AZ",male,1955,physics,,2,"""for his discoveries concerning the fine structure of the hydrogen spectrum""",Stanford University,"Stanford, CA",USA
422,Roger W.,Sperry,8/19/1913,4/17/1994,USA,US,"Hartford, CT",USA,US,"Pasadena, CA",male,1981,medicine,,2,"""for his discoveries concerning the functional specialization of the cerebral hemispheres""",California Institute of Technology (Caltech),"Pasadena, CA",USA
397,Earl W.,"Sutherland, Jr.",11/19/1915,3/9/1974,USA,US,"Burlingame, KS",USA,US,"Miami, FL",male,1971,medicine,,1,"""for his discoveries concerning the mechanisms of the action of hormones""",Vanderbilt University,"Nashville, TN",USA
325,Thomas Hunt,Morgan,09/25/1866,12/4/1945,USA,US,"Lexington, KY",USA,US,"Pasadena, CA",male,1933,medicine,,1,"""for his discoveries concerning the role played by the chromosome in heredity""",California Institute of Technology (Caltech),"Pasadena, CA",USA
352,Max,Theiler,01/30/1899,8/11/1972,South Africa,ZA,Pretoria,USA,US,"New Haven, CT",male,1951,medicine,,1,"""for his discoveries concerning yellow fever and how to combat it""","Laboratories of the Division of Medicine and Public Health, Rockefeller Foundation","New York, NY",USA
371,Georg,von B_k_sy,06/03/1899,6/13/1972,Hungary,HU,Budapest,USA,US,"Honolulu, HI",male,1961,medicine,,1,"""for his discoveries of the physical mechanism of stimulation within the cochlea""",Harvard University,"Cambridge, MA",USA
707,Ronald H.,Coase,12/29/1910,9/2/2013,United Kingdom,GB,Willesden,USA,US,"Chicago, IL",male,1991,economics,,1,"""for his discovery and clarification of the significance of transaction costs and property rights for the institutional structure and functioning of the economy""",University of Chicago,"Chicago, IL",USA
355,Fritz Albert,Lipmann,06/12/1899,7/24/1986,Germany (now Russia),RU,Koenigsberg (now Kaliningrad),USA,US,"Poughkeepsie, NY",male,1953,medicine,,2,"""for his discovery of co-enzyme A and its importance for intermediary metabolism""",Harvard Medical School,"Boston, MA",USA
355,Fritz Albert,Lipmann,06/12/1899,7/24/1986,Germany (now Russia),RU,Koenigsberg (now Kaliningrad),USA,US,"Poughkeepsie, NY",male,1953,medicine,,2,"""for his discovery of co-enzyme A and its importance for intermediary metabolism""",Massachusetts General Hospital,"Boston, MA",USA
192,Harold Clayton,Urey,04/29/1893,1/5/1981,USA,US,"Walkerton, IN",USA,US,"La Jolla, CA",male,1934,chemistry,,1,"""for his discovery of heavy hydrogen""",Columbia University,"New York, NY",USA
321,Karl,Landsteiner,06/14/1868,6/26/1943,Austrian Empire (now Austria),AT,Vienna,USA,US,"New York, NY",male,1930,medicine,,1,"""for his discovery of human blood groups""",Rockefeller Institute for Medical Research,"New York, NY",USA
457,Stanley B.,Prusiner,5/28/1942,0000-00-00,USA,US,"Des Moines, IA",,,,male,1997,medicine,,1,"""for his discovery of Prions - a new biological principle of infection""",University of California School of Medicine,"San Francisco, CA",USA
353,Selman Abraham,Waksman,07/22/1888,8/16/1973,Russian Empire (now Ukraine),UA,Priluka (now Nova Pryluka),USA,US,"Hyannis, MA",male,1952,medicine,,1,"""for his discovery of streptomycin, the first antibiotic effective against tuberculosis""",Rutgers University,"New Brunswick, NJ",USA
336,Edward Adelbert,Doisy,11/13/1893,10/23/1986,USA,US,"Hume, IL",USA,US,"St. Louis, MO",male,1943,medicine,,2,"""for his discovery of the chemical nature of vitamin K""",Saint Louis University,"St. Louis, MO",USA
863,Ralph M.,Steinman,1/14/1943,9/30/2011,Canada,CA,Montreal,,,,male,2011,medicine,,2,"""for his discovery of the dendritic cell and its role in adaptive immunity""",Rockefeller University,"New York, NY",USA
33,Arthur Holly,Compton,09/10/1892,3/15/1962,USA,US,"Wooster, OH",USA,US,"Berkeley, CA",male,1927,physics,,2,"""for his discovery of the effect named after him""",University of Chicago,"Chicago, IL",USA
436,Susumu,Tonegawa,9/6/1939,0000-00-00,Japan,JP,Nagoya,,,,male,1987,medicine,,1,"""for his discovery of the genetic principle for generation of antibody diversity""",Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA
43,Carl David,Anderson,9/3/1905,1/11/1991,USA,US,"New York, NY",USA,US,"San Marino, CA",male,1936,physics,,2,"""for his discovery of the positron""",California Institute of Technology (Caltech),"Pasadena, CA",USA
383,Peyton,Rous,10/05/1879,2/16/1972,USA,US,"Baltimore, MD",USA,US,"New York, NY",male,1966,medicine,,2,"""for his discovery of tumour-inducing viruses""",Rockefeller University,"New York, NY",USA
204,James Batcheller,Sumner,11/19/1887,8/12/1955,USA,US,"Canton, MA",USA,US,"Buffalo, NY",male,1946,chemistry,,2,"""for his discovery that enzymes can be crystallized""",Cornell University,"Ithaca, NY",USA
680,Simon,Kuznets,4/30/1901,7/8/1985,Russian Empire (now Belarus),BY,Pinsk,USA,US,"Cambridge, MA",male,1971,economics,,1,"""for his empirically founded interpretation of economic growth which has led to new and deepened insight into the economic and social structure and process of development""",Harvard University,"Cambridge, MA",USA
246,Paul J.,Flory,6/19/1910,9/8/1985,USA,US,"Sterling, IL",USA,US,"Big Sur, CA",male,1974,chemistry,,1,"""for his fundamental achievements, both theoretical and experimental, in the physical chemistry of the macromolecules""",Stanford University,"Stanford, CA",USA
254,Paul,Berg,6/30/1926,0000-00-00,USA,US,"New York, NY",,,,male,1980,chemistry,,2,"""for his fundamental studies of the biochemistry of nucleic acids, with particular regard to recombinant-DNA""",Stanford University,"Stanford, CA",USA
232,Robert S.,Mulliken,06/07/1896,10/31/1986,USA,US,"Newburyport, MA",USA,US,"Arlington, VA",male,1966,chemistry,,1,"""for his fundamental work concerning chemical bonds and the electronic structure of molecules by the molecular orbital method""",University of Chicago,"Chicago, IL",USA
278,Kary B.,Mullis,12/28/1944,0000-00-00,USA,US,"Lenoir, NC",,,,male,1993,chemistry,"""for contributions to the developments of methods within DNA-based chemistry""",2,"""for his invention of the polymerase chain reaction (PCR) method""",,"La Jolla, CA",USA
224,Willard Frank,Libby,12/17/1908,9/8/1980,USA,US,"Grand Valley, CO",USA,US,"Los Angeles, CA",male,1960,chemistry,,1,"""for his method to use carbon-14 for age determination in archaeology, geology, geophysics, and other branches of science""",University of California,"Los Angeles, CA",USA
11,Albert Abraham,Michelson,12/19/1852,5/9/1931,Prussia (now Poland),PL,Strelno (now Strzelno),USA,US,"Pasadena, CA",male,1907,physics,,1,"""for his optical precision instruments and the spectroscopic and metrological investigations carried out with their aid""",University of Chicago,"Chicago, IL",USA
231,Robert Burns,Woodward,4/10/1917,7/8/1979,USA,US,"Boston, MA",USA,US,"Cambridge, MA",male,1965,chemistry,,1,"""for his outstanding achievements in the art of organic synthesis""",Harvard University,"Cambridge, MA",USA
728,Jack S.,Kilby,11/8/1923,6/20/2005,USA,US,"Jefferson City, MO",USA,US,"Dallas, TX",male,2000,physics,"""for basic work on information and communication technology""",2,"""for his part in the invention of the integrated circuit""",Texas Instruments,"Dallas, TX",USA
699,Franco,Modigliani,6/18/1918,9/25/2003,Italy,IT,Rome,USA,US,"Cambridge, MA",male,1985,economics,,1,"""for his pioneering analyses of saving and of financial markets""",Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA
691,Herbert A.,Simon,6/15/1916,2/9/2001,USA,US,"Milwaukee, WI",USA,US,"Pittsburgh, PA",male,1978,economics,,1,"""for his pioneering research into the decision-making process within economic organizations""",Carnegie Mellon University,"Pittsburgh, PA",USA
75,Robert,Hofstadter,2/5/1915,11/17/1990,USA,US,"New York, NY",USA,US,"Stanford, CA",male,1961,physics,,2,"""for his pioneering studies of electron scattering in atomic nuclei and for his thereby achieved discoveries concerning the structure of the nucleons""",Stanford University,"Stanford, CA",USA
64,Polykarp,Kusch,1/26/1911,3/20/1993,Germany,DE,Blankenburg,USA,US,"Dallas, TX",male,1955,physics,,2,"""for his precision determination of the magnetic moment of the electron""",Columbia University,"New York, NY",USA
54,Hideki,Yukawa,1/23/1907,9/8/1981,Japan,JP,Tokyo,Japan,JP,Kyoto,male,1949,physics,,1,"""for his prediction of the existence of mesons on the basis of theoretical work on nuclear forces""",Columbia University,"New York, NY",USA
217,Linus Carl,Pauling,2/28/1901,8/19/1994,USA,US,"Portland, OR",USA,US,"Big Sur, CA",male,1954,chemistry,,1,"""for his research into the nature of the chemical bond and its application to the elucidation of the structure of complex substances""",California Institute of Technology (Caltech),"Pasadena, CA",USA
225,Melvin,Calvin,4/8/1911,1/8/1997,USA,US,"St. Paul, MN",USA,US,"Berkeley, CA",male,1961,chemistry,,1,"""for his research on the carbon dioxide assimilation in plants""",University of California,"Berkeley, CA",USA
76,Rudolf Ludwig,M_ssbauer,1/31/1929,9/14/2011,Germany,DE,Munich,,,,male,1961,physics,,2,"""for his researches concerning the resonance absorption of gamma radiation and his discovery in this connection of the effect which bears his name""",California Institute of Technology (Caltech),"Pasadena, CA",USA
49,Isidor Isaac,Rabi,07/29/1898,1/11/1988,Austria-Hungary (now Poland),PL,Rymanow,USA,US,"New York, NY",male,1944,physics,,1,"""for his resonance method for recording the magnetic properties of atomic nuclei""",Columbia University,"New York, NY",USA
696,George J.,Stigler,1/17/1911,12/1/1991,USA,US,"Renton, WA",USA,US,"Chicago, IL",male,1982,economics,,1,"""for his seminal studies of industrial structures, functioning of markets and causes and effects of public regulation""",University of Chicago,"Chicago, IL",USA
806,Roger D.,Kornberg,4/24/1947,0000-00-00,USA,US,"St. Louis, MO",,,,male,2006,chemistry,,1,"""for his studies of the molecular basis of eukaryotic transcription""",Stanford University,"Stanford, CA",USA
292,Ahmed H.,Zewail,2/26/1946,8/2/2016,Egypt,EG,Damanhur,,,,male,1999,chemistry,,1,"""for his studies of the transition states of chemical reactions using femtosecond spectroscopy""",California Institute of Technology (Caltech),"Pasadena, CA",USA
249,William N.,Lipscomb,12/9/1919,4/14/2011,USA,US,"Cleveland, OH",USA,US,"Cambridge, MA",male,1976,chemistry,,1,"""for his studies on the structure of boranes illuminating problems of chemical bonding""",Harvard University,"Cambridge, MA",USA
123,William Alfred,Fowler,8/9/1911,3/14/1995,USA,US,"Pittsburgh, PA",USA,US,"Pasadena, CA",male,1983,physics,,2,"""for his theoretical and experimental studies of the nuclear reactions of importance in the formation of the chemical elements in the universe""",California Institute of Technology (Caltech),"Pasadena, CA",USA
122,Subramanyan,Chandrasekhar,10/19/1910,8/21/1995,India (now Pakistan),PK,Lahore,USA,US,"Chicago, IL",male,1983,physics,,2,"""for his theoretical studies of the physical processes of importance to the structure and evolution of the stars""",University of Chicago,"Chicago, IL",USA
121,Kenneth G.,Wilson,6/8/1936,6/15/2013,USA,US,"Waltham, MA",USA,US,"Saco, ME",male,1982,physics,,1,"""for his theory for critical phenomena in connection with phase transitions""",Cornell University,"Ithaca, NY",USA
218,Vincent,du Vigneaud,5/18/1901,12/11/1978,USA,US,"Chicago, IL",USA,US,"White Plains, NY",male,1955,chemistry,,1,"""for his work on biochemically important sulphur compounds, especially for the first synthesis of a polypeptide hormone""",Cornell University,"Ithaca, NY",USA
743,K. Barry,Sharpless,4/28/1941,0000-00-00,USA,US,"Philadelphia, PA",,,,male,2001,chemistry,,2,"""for his work on chirally catalysed oxidation reactions""",The Scripps Research Institute,"La Jolla, CA",USA
241,Christian B.,Anfinsen,3/26/1916,5/14/1995,USA,US,"Monessen, PA",USA,US,"Randallstown, MD",male,1972,chemistry,,2,"""for his work on ribonuclease, especially concerning the connection between the amino acid sequence and the biologically active conformation""",National Institutes of Health,"Bethesda, MD",USA
28,Robert Andrews,Millikan,03/22/1868,12/19/1953,USA,US,"Morrison, IL",USA,US,"San Marino, CA",male,1923,physics,,1,"""for his work on the elementary charge of electricity and on the photoelectric effect""",California Institute of Technology (Caltech),"Pasadena, CA",USA
260,Henry,Taube,11/30/1915,11/16/2005,Canada,CA,Neudorf,USA,US,"Stanford, CA",male,1983,chemistry,,1,"""for his work on the mechanisms of electron transfer reactions, especially in metal complexes""",Stanford University,"Stanford, CA",USA
923,Aziz,Sancar,9/8/1946,0000-00-00,Turkey,TR,Savur,,,,male,2015,chemistry,,3,"""for mechanistic studies of DNA repair""",University of North Carolina,"Chapel Hill, NC",USA
922,Paul,Modrich,6/13/1946,0000-00-00,USA,US,"Raton, NM",,,,male,2015,chemistry,,3,"""for mechanistic studies of DNA repair""",Howard Hughes Medical Institute,"Durham, NC",USA
922,Paul,Modrich,6/13/1946,0000-00-00,USA,US,"Raton, NM",,,,male,2015,chemistry,,3,"""for mechanistic studies of DNA repair""",Duke University School of Medicine,"Durham, NC",USA
772,Clive W.J.,Granger,9/4/1934,5/27/2009,United Kingdom,GB,Swansea,USA,US,"San Diego, CA",male,2003,economics,,2,"""for methods of analyzing economic time series with common trends (cointegration)""",University of California,"San Diego, CA",USA
771,Robert F.,Engle III,11/10/1942,0000-00-00,USA,US,"Syracuse, NY",,,,male,2003,economics,,2,"""for methods of analyzing economic time series with time-varying volatility (ARCH)""",New York University,"New York, NY",USA
852,Ei-ichi,Negishi,7/14/1935,0000-00-00,China,CN,Changchun,,,,male,2010,chemistry,,3,"""for palladium-catalyzed cross couplings in organic synthesis""",Purdue University,"West Lafayette, IN",USA
851,Richard F.,Heck,8/15/1931,10/9/2015,USA,US,"Springfield, MA",Philippines,,Manila,male,2010,chemistry,,3,"""for palladium-catalyzed cross couplings in organic synthesis""",University of Delaware,,USA
753,Raymond,Davis Jr.,10/14/1914,5/31/2006,USA,US,"Washington, DC",USA,US,"Blue Point, NY",male,2002,physics,,4,"""for pioneering contributions to astrophysics, in particular for the detection of cosmic neutrinos""",University of Pennsylvania,"Philadelphia, PA",USA
755,Riccardo,Giacconi,10/6/1931,0000-00-00,Italy,IT,Genoa,,,,male,2002,physics,,2,"""for pioneering contributions to astrophysics, which have led to the discovery of cosmic X-ray sources""",Associated Universities Inc.,"Washington, DC",USA
766,Alexei A.,Abrikosov,6/25/1928,0000-00-00,USSR (now Russia),RU,Moscow,,,,male,2003,physics,,3,"""for pioneering contributions to the theory of superconductors and superfluids""",Argonne National Laboratory,"Argonne, IL",USA
768,Anthony J.,Leggett,3/26/1938,0000-00-00,United Kingdom,GB,London,,,,male,2003,physics,,3,"""for pioneering contributions to the theory of superconductors and superfluids""",University of Illinois,"Urbana, IL",USA
